PLAYER_NAME,HP_PCT,ATTACK_PCT,DEFENSE_PCT,SPATK_PCT,SPDEF_PCT,SPEED_PCT,EUCLIDEAN_MATCH,EUCLIDEAN_DIST,COSINE_MATCH,COSINE_SIM
Shandon Anderson,59.70324424154703,45.33751240164361,49.574450594030914,48.76609481627277,53.75083771674288,33.24651558680912,Dartrix,10.618961337261576,Terapagos (Stellar Form),0.9977804595023169
Walt Williams,65.92773302692846,68.93219184323671,42.69259272745787,56.712857849173645,51.128395040684026,41.9587037123373,Seaking,17.96518501881572,Luxray,0.9960279826699443
Emanual Davis,47.0002237478179,26.763033971135528,50.31582004537793,71.17452288841324,54.37595616608,54.80255991958649,Cherrim,15.631872995824382,Lilligant,0.9966799483851496
Darvin Ham,33.39380868513277,12.634809369885962,73.82287036420259,29.806271825695426,37.23372265420237,63.73118766986966,Medicham,32.854971666983076,Wooloo,0.9932151279652792
Stojko Vrankovic,36.8233624684899,10.970812840063724,9.473454521796796,14.187965934373926,44.40755775641789,45.12446712979562,Tinkatink,19.37979895409018,Tinkatuff,0.9846796391445729
Dean Garrett,59.37523966460155,19.96810388270024,34.952966861115,15.453121045828516,58.78369505968846,31.271070714455977,Seel,22.625545053752443,Seel,0.9904987390878272
Erick Strickland,54.02150951767596,56.38201306139682,54.46573828137953,77.57725893707361,58.99983649061444,56.05337350081157,Golduck,20.86656074314745,Moltres,0.9971076408832573
Reggie Slater,40.95803196273972,65.95552913847432,28.798036891646596,27.166788952352075,46.220672885821344,65.29371060479887,Raboot,18.3953371401942,Primeape,0.9971069599078446
Matt Maloney,67.68002045137064,31.24553548947788,46.84079733859373,74.51493291466636,31.932910336088437,36.02282915671825,Crocalor,18.464315776983785,Crocalor,0.9893701448040529
Henry James,39.95241255321993,62.96736838695998,23.35116532304178,11.413505943796162,11.146741686451458,27.143845010397868,Darumaka,19.228557395825757,Fraxure,0.9821297100189962
Chucky Atkins,66.71933446844301,63.77141929240872,44.922806795316575,83.78858447547928,25.36643828913163,50.311960185655295,Seviper,20.63093959642025,Seviper,0.9897930937647105
Ivano Newbill,24.47645632115189,5.5873855004468105,54.79493413969214,15.250568904714353,69.09669198572408,53.30937154174658,Dustox,22.82817267727475,Burmy (Plant Cloak),0.992588660528274
Tony Farmer,37.03389465676729,63.36888751709903,29.421800463552177,40.01393288180788,81.40193721264549,89.95618906838465,Furfrou,29.720843594153713,Raticate,0.9848695290953131
Mark Strickland,30.927787967637563,57.27102358549477,49.25421915211756,19.24532329924264,50.7638699160073,57.36998534769971,Watchog,22.790475473223946,Lopunny (Mega Lopunny),0.9987407284926865
Ben Wallace,80.1183088012263,9.397698826865737,72.98668437603048,29.60527432418984,87.57650286327986,25.16714267949044,Audino,29.06731705618465,Shroomish,0.9957651539674804
Jaren Jackson,54.21540368239672,40.36233449683648,79.75585315690554,50.322884466476125,41.860231508069575,38.02915348578473,Quilladin,23.990923081409807,Pecharunt,0.9900453023739058
Dominique Wilkins,71.47566462964852,96.55295749823144,12.067069992739569,56.56950732665748,42.48532721485688,12.50173052908904,Gumshoos,38.07025084866476,Copperajah,0.9692586394011596
Ike Austin,60.176518673958704,61.77955874016256,49.668765220879855,54.62567211705039,59.548200804572325,32.134165184686346,Zweilous,13.191583845676478,Decidueye (Hisuian Decidueye),0.9994475857418953
Xavier McDaniel,44.647423948301736,27.924872028740825,46.132985129134056,37.25903881296295,59.78443577952477,74.7883674789685,Servine,16.68856161355608,Lumineon,0.9932735961575251
Aaron Williams,47.15119731409112,48.22035182630796,60.964842335404654,30.56459533006854,51.85204656051441,43.58172100975512,Croconaw,15.757201677820703,Gouging Fire,0.995617531088802
Zeljko Rebraca,36.37052803511615,62.16620667416391,64.78337456420627,15.648878319928542,45.25324147734393,23.33612171677616,Charjabug,27.94154705567692,Aggron (Mega Aggron),0.993649640959648
Lawrence Funderburke,38.67669981904276,73.60253812505503,53.07707525626705,26.96018388860135,46.20721167475964,71.48671521376127,Togedemaru,23.10365973649035,Scyther,0.9968008580381478
Bruce Bowen,73.70252421794629,12.567059135850569,84.2636914584023,29.809470586485013,36.36016273074387,15.160470585735826,Carkol,30.16548711648629,Carkol,0.9710371893087526
Tim Duncan,87.99133419591223,91.38692641364106,83.13322200741698,70.49563258988113,62.261365207485206,16.496941557369006,Slowbro (Galarian Slowbro),26.13011011851006,Grapploct,0.9946521903733962
Keith Van Horn,81.73742488973022,88.39751262984838,46.231838043325766,39.54573018872848,57.09470691985138,50.50385854190839,Braviary,17.11220653798501,Braviary,0.996402028335372
Chauncey Billups,82.16670004263759,82.20133306295992,49.08433483515624,90.23460771462469,38.70032998135522,25.783169641053217,Exeggutor (Alolan Exeggutor),26.634483608511523,Exeggutor (Alolan Exeggutor),0.9894829497029899
Antonio Daniels,60.97715599338157,45.33961772066344,37.66931919894983,85.13712054957384,31.95949177543662,34.499378492957334,Dewott,21.101152506903173,Oshawott,0.9927733204840485
Tony Battie,56.15995795201678,30.01374973433729,59.9425584915561,17.158306619453988,56.05388612166051,38.97830077553316,Vullaby,16.10720573856256,Mandibuzz,0.9942204830564492
Ron Mercer,82.57456751307059,75.21483827282495,44.67708205083735,59.50029841566603,38.70645672401209,42.81214790385759,Veluza,14.56021037182865,Veluza,0.99620068439914
Tim Thomas,67.69845202295335,77.63093107731984,38.15548582213541,47.093644019510776,51.33747574933336,48.337054066211095,Seaking,18.08712342454807,Basculegion (Male),0.9926324380333059
Adonal Foyle,48.894545762508535,14.048336499358614,51.36318223330478,12.278286800112545,49.85563532210179,64.2576999014419,Vullaby,28.211690307758573,Scream Tail,0.9796495947559415
Tracy McGrady,86.68820630239746,88.59287499415038,50.00987989987987,86.78819733447716,64.8918633981921,39.604101581381165,Wyrdeer,16.16414908751902,Grimmsnarl,0.9979388832619678
Danny Fortson,56.16807891199928,67.61214703690416,21.243745795743656,23.92511696319949,58.708407105201566,49.48704859005923,Beedrill,20.20533644623085,Roaring Moon,0.9892895182203493
Tariq Abdul-Wahad,54.41053094540014,59.52752681489154,48.44981046729647,38.920934018117016,53.65041101648657,79.88618934881352,Golbat,16.18739790236352,Crobat,0.9963544316226027
Austin Croshere,47.956832181114834,62.46179372731878,65.8865928669758,44.926006965938086,53.93136532450141,41.00267104536723,Croconaw,19.89045982650721,Metagross,0.9977548158102716
Derek Anderson,76.31199290207996,67.87599385209819,62.73225048869249,78.01384406710639,51.1853350577544,28.25741303103952,Exeggutor,18.443246847557806,Exeggutor (Alolan Exeggutor),0.9983677736056791
Maurice Taylor,67.21562087550377,74.82938872990887,37.67782371165172,41.22008864640223,39.93472264953716,30.21131511937288,Gumshoos,16.066281180004232,Pangoro,0.9966756891535491
Kelvin Cato,53.95683307830263,26.637042464649504,63.994996125359926,11.951266398939511,64.51402862003272,35.65471124736893,Vullaby,25.191769011963167,Umbreon,0.9886029131784505
Brevin Knight,67.16953021637305,32.896283550336086,53.50041286607498,98.01112279210616,62.63718909610306,58.60978099238397,Lilligant,25.035484024639043,Glimmora,0.9902393851273944
Chris Anstey,34.41711403608341,57.86121596214034,61.50006385700882,50.63575698718549,70.65226087982936,49.68419146435011,Klefki,21.239517405000043,Kommo-o,0.9943870683040807
Scot Pollard,45.17078507975428,24.136268770413864,81.13605250434952,12.0714990429747,73.34333670436719,51.03892429481727,Minior (Meteor Form),34.26336155602753,Burmy (Plant Cloak),0.9819075892564908
Anthony Parker,77.04226007406143,40.50962146756614,33.81426309782282,58.37073140636922,47.98858768841777,38.92928289579367,Dewott,21.48504682447766,Basculegion (Female),0.9946757033548416
Bobby Jackson,58.5250703287311,71.98964878951084,61.93102945690341,78.22079896070393,60.00462429052417,47.59781240190662,Luxray,19.757152103411503,Dialga,0.9955929730226797
Rodrick Rhodes,44.91520332350537,36.40337978397485,36.73237442627387,72.33548634378185,47.05488902136746,48.62584490858034,Braixen,19.863341735941308,Porygon-Z,0.9950397978639968
John Thomas,24.91340429789755,20.051827712828068,74.45680239634034,13.03203883413784,48.08306003900602,51.79745485350562,Skorupi,26.81946705081093,Binacle,0.9893283492524403
Charles Smith,37.12868548536916,56.68434805196088,62.14320287681985,51.70267445931832,49.96212384993903,52.028597816807945,Hakamo-o,18.571719460738525,Metagross (Mega Metagross),0.9982521926241402
Jacque Vaughn,42.92636099030407,25.270150339904983,61.50847638896981,86.33743562133084,37.12468077303672,36.54858763811283,Pelipper,30.391159716457537,Sinistcha,0.9852494037467396
Marc Jackson,53.07755264311113,72.62423927894037,45.69838278526645,31.42854998110267,43.96772158012509,53.78008228833845,Mightyena,15.973898185211054,Lycanroc (Midnight Form),0.9967655234823697
Anthony Johnson,54.208516845104384,28.380037452295685,55.39660076664461,85.85265724366165,39.05127307093075,34.118307605899616,Crocalor,26.081543529860916,Vikavolt,0.9871873030790107
Stephen Jackson,85.38386618686786,80.3450780878168,46.32703252837426,70.71135025867666,56.09193330784348,48.847758379651154,Grimmsnarl,12.676967400209163,Wyrdeer,0.997220813053753
Cedric Henderson,65.97853202657767,34.659526133811035,62.974324983968295,54.60790174876788,52.41036828818597,39.44191573746364,Dartrix,15.368677150897456,Walrein,0.995375836511354
Eric Washington,57.20486048875775,37.07751730697496,11.545319970945886,38.0069985289238,34.801730471917665,37.341628273301446,Skiddo,15.139558988680541,Skiddo,0.9880674456421533
Alvin Williams,74.3618571994543,43.34188964940382,52.53198982675049,86.09526573530964,48.12103967827622,30.078472961003943,Maractus,24.925067338504114,Exeggutor,0.9927205557246521
Predrag Drobnjak,51.23123035851871,64.79300063668391,39.2606891112939,30.15110701268628,46.252456680080506,33.26443643321325,Marshtomp,16.971899132137864,Machamp,0.9949787984308247
Chris Crawford,43.96229931165258,67.27814180268051,46.00807977528848,29.0352019315638,34.448473625190005,51.99260254958969,Mightyena,15.665759837336438,Haxorus,0.9993175127540745
Mark Blount,63.20969348818417,51.31757172414021,41.79654621394123,25.23458891484651,48.919209384178174,47.01869077664417,Bibarel,20.28837234389487,Annihilape,0.9972990362600826
Adrian Griffin,49.02433339346041,17.276565760942265,62.00666181018605,58.724401522823705,76.42969352470492,62.91552001136589,Illumise,11.98871704249101,Illumise,0.997335416596245
Gerard King,39.69780252253307,36.46581638479984,52.98868361683515,34.30431138313535,57.2140274130271,64.97308460056601,Servine,11.864341161001022,Serperior,0.9975288069495337
Kevin Ollie,41.74235521696096,17.402628837537872,63.15135120373659,84.74151033635059,44.19971313009172,30.27398982779341,Pelipper,27.773060758458627,Sinistcha,0.9877320811415018
Michael Stewart,36.83280541652764,8.622549232473775,53.20870565039217,14.948275122001691,49.89809255500224,60.466809938426,Trubbish,29.30234464859037,Burmy (Plant Cloak),0.9924955141622265
Keith Closs,31.73336417123381,34.70860646415929,14.837506290741487,13.742990568035289,41.40595173892712,82.05706794145617,Buneary,18.12576046389441,Buneary,0.9929039635573753
Rick Brunson,39.521632609606485,16.870349930914788,50.68632560017218,93.4805892423094,52.44021807709963,39.587754769350894,Lampent,31.27867003715346,Lampent,0.994652699457144
Kornel David,38.732358338849686,48.87915925550676,52.04096236957364,32.7618318442541,53.62244218962216,52.12379072426148,Watchog,17.349465888049437,Zamazenta (Crowned Shield),0.9986990845318703
Rusty LaRue,42.51934971167609,37.68646494298271,39.82786209355382,70.36965581090442,42.692557241387696,33.21875743577589,Prinplup,19.21146754866146,Piplup,0.993611589496248
Troy Hudson,59.92700081983959,67.01111760570832,37.39686835625229,87.15966482594919,22.989953210095816,55.14018898464699,Seviper,18.872627368007013,Mothim,0.9940310574230421
Art Long,32.641022187675695,27.93924624225111,55.77241072687892,24.627418701823565,52.702188081593526,29.01530984239342,Swadloon,22.761466676485494,Metang,0.9900661076086312
Mikki Moore,50.812637970239145,39.170140988413166,39.28292739308626,25.946214740323686,42.12216337978461,54.99324218043564,Corvisquire,19.48602497793374,Crobat,0.9952949579036809
Michael Olowokandi,70.71915349653074,38.23126038919021,42.85686296000669,13.997401037837555,53.40903304828705,22.339528240067047,Vullaby,34.88299177299114,Throh,0.9852942925629031
Mike Bibby,87.53333511433196,71.26118136112352,34.919161516123175,87.49092823158898,41.80283508438526,54.77601812266746,Heatmor,19.03309234443804,Dewott,0.9947591037889139
Raef LaFrentz,70.03690695170687,63.1047894560091,35.46823528525459,27.679593532491392,49.98181889405228,58.77927296729095,Bibarel,16.633653024336216,Roaring Moon,0.9944992428576436
Antawn Jamison,90.66547879138191,90.03825303709796,21.77677350023363,37.53446352307366,58.06895676947576,57.59535254265785,Excadrill,26.105029183468954,Excadrill,0.9873482008291695
Vince Carter,82.10073368763392,85.45291659902793,54.272897958298906,73.73547256872286,52.02976612844511,36.26194933074079,Grimmsnarl,14.553327528911348,Grimmsnarl,0.9960740052290465
Robert Traylor,34.87952325726911,44.41965051887976,63.40081758167507,37.73402292432667,79.92051146433563,41.81614010124624,Bayleef,22.72590500773827,Claydol,0.9918543125551534
Jason Williams,76.71210867719275,52.14793459673013,39.85028497005133,91.98042756115868,44.281065143220495,62.37515678926033,Porygon-Z,19.385810272355506,Xurkitree,0.9957747030566257
Larry Hughes,80.22005359912343,78.0784913741825,39.099802365593845,73.720592563133,64.50446974181084,60.331283444505154,Victreebel,20.373494737094447,Victreebel,0.9936154444866958
Dirk Nowitzki,89.16874681958973,94.47408575339382,51.81713408085463,57.745049176696746,60.91886999607642,44.78066249268956,Ursaring,15.292790623384198,Pangoro,0.9970843700236981
Paul Pierce,89.81331858633729,91.29364957907072,60.72156801138917,73.78044230811966,67.79925406029425,41.35938297281196,Swampert,18.676104859796304,Ursaring,0.9962377510786437
Bonzi Wells,68.09056579509425,82.2415039025742,62.41573055538576,66.09491522911337,75.59750878293451,25.61090475003531,Lurantis,19.365847594108786,Ariados,0.9960522199232897
Michael Doleac,36.462872875464456,42.28738957538994,64.54167286460068,26.75234441408536,53.32420818375133,49.89300326413073,Croconaw,24.523612168376435,Dubwool,0.9966786748799354
Keon Clark,58.74682503219047,53.9087361068998,64.50792473270417,27.95451445113437,56.772799525420986,54.87505084336828,Garbodor,24.474454938454652,Gouging Fire,0.9978771427828873
Michael Dickerson,90.35425942027906,73.9613607501241,33.552088883850274,59.91019017910939,27.490140471305807,42.40348076630463,Pignite,17.927918264537865,Pignite,0.9987979693185366
Matt Harpring,71.60198222848132,73.79459485931008,49.6077444053644,43.14143672058681,51.32956249174198,25.728125762821545,Machoke,22.31075023423213,Beartic,0.9995213394903145
Bryce Drew,46.7450207972306,25.48482591413421,57.58658351912083,80.56720887036153,31.824001645794755,44.42090328493988,Crocalor,32.70016002027327,Armarouge,0.9838110500736503
Rasho Nesterovic,59.20340833525876,35.904544475828345,70.14663984865192,30.21858383274833,44.78786146144943,34.21192208030356,Carkol,18.544589164461815,Corviknight,0.9909912605075938
Pat Garrity,57.537766245354725,53.932416444893214,46.90111624486059,26.34994113419298,35.94646456300703,64.8144292371455,Thwackey,10.22334090924122,Thwackey,0.9965215706182314
Roshown McLeod,52.55630860096363,60.82448592569726,59.7908828647404,50.02246769231156,33.645254891698634,40.706077918189166,Mightyena,18.740634104483405,Dracozolt,0.9951201083072289
Ricky Davis,82.43450417260922,77.391391859837,28.376783257101263,77.55565331415121,46.44041246296372,54.75964123286558,Shiftry,16.39425948546528,Shiftry,0.9949635263694513
Brian Skinner,47.66111817836734,24.680687148275723,37.26434503555579,14.282709720501092,59.41418498282536,49.27568292918704,Tinkatuff,18.544628663130517,Raticate (Alolan Raticate),0.9916712296062326
Tyronn Lue,61.98146100084076,57.46983477181752,26.40862408549509,84.40019930794597,21.91757304315837,28.366121020066277,Mothim,26.93956933185577,Numel,0.9933094444943326
Felipe Lopez,48.458961697634784,49.9002474615589,38.71710293282548,50.09254246069701,55.56763054800972,54.00604957361734,Dragonair,12.769659992617786,Palkia,0.9949978575269497
Al Harrington,76.56428879873769,79.38762634607579,40.00852984300692,47.6034412513294,62.02947247994307,49.06862871631287,Seaking,15.994503765130997,Seaking,0.9957918567458554
Vladimir Stepania,36.0451517348032,33.12018216598501,81.72499016427409,16.23184416248187,69.9523711224456,20.69445452944126,Swadloon,17.66924069914278,Rellor,0.9928370834215297
Corey Benjamin,35.701989442192,59.86889233720528,52.99038783225521,58.33821688173577,42.24560397909621,42.642668443927285,Dragonair,18.620176341434984,Charizard (Mega Charizard X),0.9969470019556449
Nazr Mohammed,44.373033355319166,54.004812061615496,50.05100186769082,12.187977265633345,65.99744859295463,36.23764335843843,Herdier,24.54792990131858,Houndstone,0.9931340118403398
Ansu Sesay,20.402543039567178,39.19541859005615,74.46416215401975,37.90424300548181,42.02695187833508,54.26132793026096,Hakamo-o,18.593345709393187,Gourgeist (Small Size),0.9930395854422763
Ruben Patterson,65.15246811600345,73.7638176637626,40.729688951947736,58.16400470538452,58.67234679375448,35.636158224298484,Seaking,20.528521085445977,Centiskorch,0.9965029248977108
Rashard Lewis,86.29699753908935,78.02394841923532,38.4310009025097,41.12201618950832,57.2242904506172,34.75421348133832,Oinkologne (Male),24.119477974658942,Oinkologne (Male),0.9907530835297068
Jelani McCoy,39.01938385885531,38.45046743046844,46.53340987182939,24.928045690841884,50.18591325558925,45.27861077075808,Herdier,23.025169446741547,Zamazenta (Crowned Shield),0.9979676373342439
Shammond Williams,43.71565755400085,51.06871216108596,55.3949208527569,85.72795265574611,43.83193089642621,58.05332111210334,Girafarig,24.063218860064268,Xurkitree,0.9887811477960982
Jerome James,34.31902363904107,39.97163161746184,58.62308571131656,13.711460988965836,46.37445147726892,15.980616482181343,Pumpkaboo (Super Size),20.774331594154475,Regirock,0.9981718420655881
Rafer Alston,79.95987494516983,50.233510643247484,57.94761757377232,89.4536433619171,54.0837642588288,36.82383325011969,Braviary (Hisuian Braviary),20.55297971851062,Exeggutor,0.9954022291545385
Cuttino Mobley,92.38607565785642,72.50272163800709,43.70973283579485,60.4287283155355,42.338781687217626,33.48055612974989,Dudunsparce (Two-Segment Form),25.331097278702554,Pignite,0.9942534857577253
Jahidi White,46.88852389491017,43.31151985029194,32.127060035786194,4.319265686101221,59.28202775026563,40.277984077865945,Herdier,21.097633889051615,Heracross,0.9857532883474015
Sean Marks,23.416883613021707,28.584637891714475,58.33537564268688,12.705308725275962,43.4333556280497,34.78751050085051,Pumpkaboo (Average Size),20.64998539552543,Binacle,0.9933594394837068
Greg Buckner,49.31394345793032,22.89264956800092,54.56005979518716,48.84121945136865,61.53398143624322,60.18737747931082,Medicham,17.33976625141579,Iron Crown,0.9937378991769501
Tremaine Fowlkes,29.83336934533105,19.77465881731625,70.70300507481572,31.79322219900037,61.93865425462397,38.1316903207658,Bayleef,20.11307063147557,Minior (Meteor Form),0.9957795122708292
Ryan Bowen,33.215448892763355,10.555698877727396,75.51129567383438,24.184865081567544,57.65160364732803,40.86555769613743,Swadloon,30.53140407527125,Aegislash (Shield Forme),0.9827664335269363
Damon Jones,56.28688068210869,40.24189102125293,46.07390646563635,77.47837211316481,18.96637901947768,53.38703959475152,Dewott,28.449101992567886,Yanmega,0.9927907944720024
Brad Miller,76.48773936070252,64.17160197133597,45.948550197478674,68.93583841910043,63.47312864872988,57.28178819251335,Seismitoad,19.603405081550136,Lunala,0.9985070772671615
Tyrone Nesby,68.13377231859305,54.315943404324976,33.48351701521521,44.87056839670302,55.32537298774621,47.13823654887569,Seaking,16.648737809120917,Seaking,0.9975919681818289
Anthony Carter,52.876052726357,18.177482027357467,60.0735760565448,93.24561666722,58.26841693901714,50.15158099463789,Lilligant,26.138866933515544,Glimmora,0.9913799885337209
Earl Boykins,54.60217510785763,76.38487862244008,41.14015834064722,90.79423333557838,28.728775437868705,62.90799178408489,Scovillain,20.200972070879683,Grubbin,0.9937042812093262
Charles R. Jones,32.85904798099271,22.13671037132475,21.770124547347148,77.49806836781572,47.55172210992911,53.39755302880758,Braixen,12.204804155402881,Braixen,0.9944161159785536
Elton Brand,88.15476730470375,79.16851152938052,42.6055907340472,53.09350567308605,61.00930295005696,28.385095380996678,Ursaring,22.54096490979974,Beartic,0.9915756598764681
Steve Francis,94.027516178005,83.28820297751587,44.14127554256006,91.1380820454153,58.55311702124328,32.65223562201731,Wyrdeer,19.544453931166395,Grimmsnarl,0.9943266090753887
Baron Davis,89.04598304936734,78.1855847604354,44.77317048619861,96.66863871745738,59.85116804674566,46.58033224357301,Wyrdeer,16.47584370983159,Heatmor,0.9977018439969374
Lamar Odom,87.25256259347928,63.876078986030805,51.47940061077189,74.65609982243404,64.25167940037163,41.473231808851146,Abomasnow,10.921172876056973,Abomasnow,0.9976837397119726
Jonathan Bender,39.702064310857125,57.45245716838479,67.62261082861087,36.02373321680589,26.20931386327155,58.57678987410784,Qwilfish,15.157333912023981,Qwilfish,0.9967581075323746
Wally Szczerbiak,80.75403645804661,78.60476548469636,46.11600302570214,59.37771640115023,28.96078068280638,38.43483191190232,Veluza,21.902984794100036,Emboar,0.9937414104121176
Richard Hamilton,83.49309859812708,90.15267758141634,54.36918084523155,77.13967293110446,25.63391639804094,13.790832807611908,Copperajah,30.992446595320654,Copperajah,0.9814983656414594
Andre Miller,82.66305202736416,64.71122744589633,41.88261233948771,95.73197820826567,50.46642751467084,37.10850190731807,Farigiraf,18.74590829415615,Heatmor,0.9936753710919172
Shawn Marion,89.4998465564378,72.32458825533963,48.79313708418504,41.121167898319065,81.50991135734742,56.04498050189463,Oinkologne (Female),16.18310626718631,Oinkologne (Female),0.995933773735286
Jason Terry,80.35226514514424,73.27775591158877,48.08519310640168,80.23869834141276,42.57078428354527,39.316567422288216,Heatmor,11.354366062431302,Wyrdeer,0.9973188230673308
Trajan Langdon,35.81459253755115,56.63954380018605,75.75186089128842,64.03772948666402,38.4131485703057,64.94173456900317,Falinks,23.071586114822267,Falinks,0.9878323427636642
Corey Maggette,75.4323192884386,92.52065808361816,32.6203166640142,59.83959019783645,50.04872589829101,57.08549913601523,Toxicroak,22.745907479330512,Basculegion (Male),0.98981055516686
William Avery,14.877676456022984,38.04334619085353,56.82938726226086,89.38404545922376,29.130753685497147,75.85813379762081,Seadra,32.17632707034539,Iron Bundle,0.9847281916697116
Metta World Peace,84.71260476207527,65.10489311049632,63.23779688570302,63.46811378069783,66.71520461197748,35.277072138005444,Abomasnow,14.593180162676019,Swampert,0.9980397523027335
Cal Bowdler,19.057702015185026,35.6336039318818,56.305012980260095,10.629988410508954,56.71749950296918,77.07099918377195,Volbeat,33.55470009636368,Trubbish,0.9835301795213593
James Posey,69.57496185508315,38.775725237355935,50.62456557071671,45.66375241667208,70.11018433602794,36.21641791573542,Terapagos (Normal Form),20.683455314409283,Dewgong,0.9969652639577765
Quincy Lewis,27.08738016999623,35.21502807533425,76.12902558593477,41.05774731752117,36.76887327709398,44.32631092548959,Hakamo-o,19.376548212258115,Jangmo-o,0.9959199636129024
Dion Glover,54.82294581577487,63.91558886049107,54.45481751781556,61.53970333373251,58.28233185917835,57.2444828499412,Glalie,22.06369986589291,Rayquaza (Mega Rayquaza),0.9989195516676673
Jeff Foster,55.70780454749592,15.967862757094998,67.87044209173091,28.130918331718533,75.17416975174872,43.78866412674558,Dustox,27.57632925834773,Umbreon,0.992536293488187
Kenny Thomas,73.24407280764922,47.440839808604885,44.23631003329743,44.70982573263189,67.61110430095691,38.69305873718824,Seaking,22.102522176271357,Lapras,0.9951559820851237
Devean George,49.94045860097453,34.099011174667844,61.62779657981526,32.414014620020055,62.20512535819186,50.57102102382797,Bayleef,21.98032649427176,Dubwool,0.9966322729106931
Andrei Kirilenko,79.24284403525927,62.09635874110792,53.26957411151978,65.55015945146883,71.9528917536676,32.83036482237746,Abomasnow,11.570858827016124,Abomasnow,0.998141401279155
Vonteego Cummings,54.0357258565691,55.1457302886635,29.35083997992364,85.20549601663288,50.95760991688381,77.40147833455045,Houndoom,18.54145519639646,Houndoom,0.99488436935723
Jumaine Jones,60.61114631999387,46.54364706287809,32.957628834342216,29.53681157523046,63.80909014402284,52.347181291262366,Raticate (Alolan Raticate),23.437518215022493,Fezandipiti,0.9913963786852178
Scott Padgett,31.069804752856616,44.74623149819987,79.3049451813335,48.19045717814667,64.56441099471338,35.599093360621765,Klang,13.27213057589339,Klang,0.9960224695199353
Michael Ruffin,35.86250118424029,2.601342633875721,46.82079703140468,27.709630945616087,68.56444614526768,42.694010510632445,Dustox,16.792795742054494,Dustox,0.9909787141465082
Chris Herren,34.73771072847357,12.710732082401002,44.19174369776372,86.67579458888498,28.79255075919997,75.0800813049992,Drizzile,26.779834291626578,Litleo,0.9813436478471091
Evan Eschmeyer,35.959114067245004,8.946825717278225,71.63391997290215,19.05850673954124,68.36563497247126,62.66508748798061,Pachirisu,28.508196900011658,Burmy (Plant Cloak),0.9986823332364767
Calvin Booth,30.69188035897292,25.105726986361358,53.42926563834734,20.37748805049698,52.66489084120981,58.77828653489204,Medicham,22.128984494109634,Trubbish,0.9986225310105208
Wang Zhi-zhi,18.071028638859023,84.13227384528552,51.36159842980789,20.129432480785752,44.404817066362256,68.52640562218846,Dugtrio (Alolan Dugtrio),34.390485865038244,Crabrawler,0.9878265674757001
Obinna Ekezie,27.801251554227115,45.60237484090173,35.66513573002119,10.1398678677646,58.84858908408448,39.644734401546906,Scraggy,21.789091621300983,Hitmonchan,0.9866337384855558
Laron Profit,27.73578747803154,30.762084048502967,46.66304224666688,72.11263499979016,60.88559210526523,79.65337622453507,Mr. Mime (Galarian Mr. Mime),17.733889543881812,Gengar (Mega Gengar),0.9983048593169426
Gordan Giricek,60.713018078299605,70.9529303928992,43.84173538572264,55.62599407404359,35.417422501079336,40.75018092765919,Quaxwell,17.961327041797414,Veluza,0.9962379012332274
Francisco Elson,39.38253244153972,15.753661254438429,64.73608098200907,20.905011096549597,67.42481338493768,51.23371286169705,Dustox,19.693679090990372,Burmy (Plant Cloak),0.993033150910479
Lee Nailon,54.71490594890081,78.35761164311523,40.4782590444583,47.243856304464366,35.780628420861056,27.5854639419118,Ariados,25.868231455447408,Teddiursa,0.9974458303523224
Todd MacCulloch,44.39812480417933,65.98291277395515,79.8997046349719,21.374414126078392,46.07508391105635,73.36526603559503,Gligar,24.350504163534303,Gliscor,0.9953706865466434
Rodney Buford,52.67924681329794,50.42201205128628,38.95925942568291,34.429745869276545,48.38038031235165,43.958668254787575,Quaxwell,20.26133886692558,Regigigas,0.9973668361553462
Manu Ginobili,67.27391624769929,85.47258966193831,80.78179153656417,84.85115964526867,67.78258042493684,47.79921254410168,Volcanion,17.892330256230995,Volcanion,0.9977130049823659
Eddie Robinson,48.85538383180063,53.58653978353848,60.84532389451447,37.02971891139944,56.63104772378786,61.71974469204576,Watchog,23.046744349754956,Zamazenta (Crowned Shield),0.9992495759595721
Raja Bell,78.27754063844587,50.3499108857157,40.86685292115376,44.25970481306864,28.703918271999477,50.95140167646599,Bibarel,20.686833955241347,Skuntank,0.9978610043495455
Ira Newble,57.26536608697438,20.22598986903327,39.62460196760533,30.77596583936734,37.827783196038204,43.630778509820814,Nidorina,16.86389909554825,Bounsweet,0.993936046517897
Milt Palacio,48.35769708045452,24.561327511247164,58.998444060233794,86.13228655935654,46.60144671341464,45.09352065309259,Pelipper,29.42423363358788,Sinistcha,0.9908968273026136
Jermaine Jackson,19.64483492308789,8.79152511718867,50.81892699656333,81.89506441003847,42.39500518089612,54.17007990659664,Rotom,30.215185753042142,Chingling,0.9880775456058443
Zendon Hamilton,28.447697902250297,57.956521127138,28.19415628965827,11.193993213726827,60.552594347835885,43.22796595653067,Herdier,27.590755491991626,Hitmonlee,0.9828120364880517
Kenyon Martin,79.4324767270833,63.88190950945423,59.54584196374624,49.15838988285957,75.7532307600714,53.59566948181445,Nidoqueen,15.9481593847331,Nidoqueen,0.9961057663901173
Stromile Swift,51.12578807995882,71.49692839457137,50.49382979420086,14.863042773477243,65.48892842821823,49.96821457463836,Sawk,31.11427267033055,Heracross,0.9975715230176428
