ID,Name,Form,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,DisplayName,HP_PCT,ATTACK_PCT,DEFENSE_PCT,SPATK_PCT,SPDEF_PCT,SPEED_PCT
313,Volbeat,,Bug,,430,65,73,75,47,85,85,3,Volbeat,44.074074074074076,43.66255144032922,55.80246913580247,23.786008230452673,70.12345679012346,67.9835390946502
314,Illumise,,Bug,,430,65,47,75,73,85,85,3,Illumise,44.074074074074076,14.03292181069959,55.80246913580247,56.54320987654321,70.12345679012346,67.9835390946502
315,Roselia,,Grass,Poison,400,50,60,45,100,80,65,3,Roselia,21.193415637860085,27.818930041152264,15.34979423868313,79.7119341563786,63.74485596707819,46.46090534979424
316,Gulpin,,Poison,,302,70,43,53,43,53,40,3,Gulpin,52.63374485596708,10.2880658436214,25.514403292181072,18.395061728395063,26.213991769547324,17.736625514403293
317,Swalot,,Poison,,467,100,73,83,73,83,55,3,Swalot,88.35390946502058,43.66255144032922,65.30864197530865,56.54320987654321,67.9835390946502,34.52674897119341
318,Carvanha,,Water,Dark,305,45,90,20,65,20,65,3,Carvanha,14.5679012345679,62.92181069958848,0.9053497942386831,48.18930041152264,0.3292181069958848,46.46090534979424
319,Sharpedo,,Water,Dark,460,70,120,40,95,40,95,3,Sharpedo,52.63374485596708,87.07818930041152,9.588477366255145,75.18518518518519,10.246913580246913,78.06584362139918
320,Wailmer,,Water,,400,130,70,35,70,35,60,3,Wailmer,97.6954732510288,40.45267489711934,5.3086419753086425,53.78600823045267,6.008230452674898,40.45267489711934
321,Wailord,,Water,,500,170,90,45,90,45,60,3,Wailord,99.38271604938271,62.92181069958848,15.34979423868313,71.19341563786008,15.843621399176955,40.45267489711934
322,Numel,,Fire,Ground,305,60,60,40,65,45,35,3,Numel,35.7201646090535,27.818930041152264,9.588477366255145,48.18930041152264,15.843621399176955,13.004115226337449
323,Camerupt,,Fire,Ground,460,70,100,70,105,75,40,3,Camerupt,52.63374485596708,73.08641975308642,49.135802469135804,82.88065843621399,57.160493827160494,17.736625514403293
324,Torkoal,,Fire,,470,70,85,140,85,70,20,3,Torkoal,52.63374485596708,58.14814814814815,97.20164609053498,67.61316872427983,50.37037037037037,2.7983539094650207
325,Spoink,,Psychic,,330,60,25,35,70,80,60,3,Spoink,35.7201646090535,1.934156378600823,5.3086419753086425,53.78600823045267,63.74485596707819,40.45267489711934
326,Grumpig,,Psychic,,470,80,45,65,90,110,80,3,Grumpig,69.58847736625515,12.098765432098766,41.64609053497942,71.19341563786008,91.23456790123457,62.63374485596708
327,Spinda,,Normal,,360,60,60,60,60,60,60,3,Spinda,35.7201646090535,27.818930041152264,34.23868312757202,40.781893004115226,36.21399176954733,40.45267489711934
328,Trapinch,,Ground,,290,45,100,45,45,45,10,3,Trapinch,14.5679012345679,73.08641975308642,15.34979423868313,21.358024691358025,15.843621399176955,0.49382716049382713
329,Vibrava,,Ground,Dragon,340,50,70,50,50,50,70,3,Vibrava,21.193415637860085,40.45267489711934,21.604938271604937,27.037037037037038,22.098765432098766,52.59259259259259
330,Flygon,,Ground,Dragon,520,80,100,80,80,80,100,3,Flygon,69.58847736625515,73.08641975308642,62.34567901234568,62.59259259259259,63.74485596707819,83.25102880658436
331,Cacnea,,Grass,,335,50,85,40,85,40,35,3,Cacnea,21.193415637860085,58.14814814814815,9.588477366255145,67.61316872427983,10.246913580246913,13.004115226337449
332,Cacturne,,Grass,Dark,475,70,115,60,115,60,55,3,Cacturne,52.63374485596708,83.82716049382715,34.23868312757202,87.86008230452676,36.21399176954733,34.52674897119341
333,Swablu,,Normal,Flying,310,45,40,60,40,75,50,3,Swablu,14.5679012345679,8.518518518518519,34.23868312757202,14.897119341563785,57.160493827160494,29.46502057613169
334,Altaria,,Dragon,Flying,490,75,70,90,70,105,80,3,Altaria,61.72839506172839,40.45267489711934,72.46913580246913,53.78600823045267,88.18930041152264,62.63374485596708
335,Zangoose,,Normal,,458,73,115,60,60,60,90,3,Zangoose,58.0246913580247,83.82716049382715,34.23868312757202,40.781893004115226,36.21399176954733,72.79835390946502
336,Seviper,,Poison,,458,73,100,60,100,60,65,3,Seviper,58.0246913580247,73.08641975308642,34.23868312757202,79.7119341563786,36.21399176954733,46.46090534979424
337,Lunatone,,Rock,Psychic,460,90,55,65,95,85,70,3,Lunatone,79.46502057613168,22.633744855967077,41.64609053497942,75.18518518518519,70.12345679012346,52.59259259259259
338,Solrock,,Rock,Psychic,460,90,95,85,55,65,70,3,Solrock,79.46502057613168,67.73662551440329,67.53086419753086,33.62139917695473,43.58024691358025,52.59259259259259
339,Barboach,,Water,Ground,288,50,48,43,46,41,60,3,Barboach,21.193415637860085,14.5679012345679,12.716049382716049,23.580246913580247,12.592592592592592,40.45267489711934
340,Whiscash,,Water,Ground,468,110,78,73,76,71,60,3,Whiscash,94.2798353909465,49.17695473251029,53.70370370370371,59.7119341563786,53.62139917695473,40.45267489711934
341,Corphish,,Water,,308,43,80,65,50,35,35,3,Corphish,11.68724279835391,51.81069958847737,41.64609053497942,27.037037037037038,6.008230452674898,13.004115226337449
342,Crawdaunt,,Water,Dark,468,63,120,85,90,55,55,3,Crawdaunt,40.864197530864196,87.07818930041152,67.53086419753086,71.19341563786008,29.46502057613169,34.52674897119341
343,Baltoy,,Ground,Psychic,300,40,40,55,40,70,55,3,Baltoy,8.271604938271606,8.518518518518519,27.942386831275723,14.897119341563785,50.37037037037037,34.52674897119341
344,Claydol,,Ground,Psychic,500,60,70,105,70,120,75,3,Claydol,35.7201646090535,40.45267489711934,85.18518518518519,53.78600823045267,94.8559670781893,57.983539094650205
345,Lileep,,Rock,Grass,355,66,41,77,61,87,23,3,Lileep,46.74897119341564,10.0,58.230452674897116,43.95061728395061,72.71604938271605,3.909465020576132
346,Cradily,,Rock,Grass,495,86,81,97,81,107,43,3,Cradily,76.17283950617283,54.23868312757202,78.88888888888889,64.8971193415638,89.54732510288066,20.82304526748971
347,Anorith,,Rock,Bug,355,45,95,50,40,50,75,3,Anorith,14.5679012345679,67.73662551440329,21.604938271604937,14.897119341563785,22.098765432098766,57.983539094650205
348,Armaldo,,Rock,Bug,495,75,125,100,70,80,45,3,Armaldo,61.72839506172839,90.16460905349794,81.6872427983539,53.78600823045267,63.74485596707819,23.456790123456788
349,Feebas,,Water,,200,20,15,20,10,55,80,3,Feebas,0.6172839506172839,0.49382716049382713,0.9053497942386831,0.205761316872428,29.46502057613169,62.63374485596708
350,Milotic,,Water,,540,95,60,79,100,125,81,3,Milotic,84.03292181069959,27.818930041152264,59.50617283950618,79.7119341563786,96.0082304526749,64.52674897119341
351,Castform,,Normal,,420,70,70,70,70,70,70,3,Castform,52.63374485596708,40.45267489711934,49.135802469135804,53.78600823045267,50.37037037037037,52.59259259259259
351,Castform,Sunny Form,Fire,,420,70,70,70,70,70,70,3,Castform (Sunny Form),52.63374485596708,40.45267489711934,49.135802469135804,53.78600823045267,50.37037037037037,52.59259259259259
351,Castform,Rainy Form,Water,,420,70,70,70,70,70,70,3,Castform (Rainy Form),52.63374485596708,40.45267489711934,49.135802469135804,53.78600823045267,50.37037037037037,52.59259259259259
351,Castform,Snowy Form,Ice,,420,70,70,70,70,70,70,3,Castform (Snowy Form),52.63374485596708,40.45267489711934,49.135802469135804,53.78600823045267,50.37037037037037,52.59259259259259
352,Kecleon,,Normal,,440,60,90,70,60,120,40,3,Kecleon,35.7201646090535,62.92181069958848,49.135802469135804,40.781893004115226,94.8559670781893,17.736625514403293
353,Shuppet,,Ghost,,295,44,75,35,63,33,45,3,Shuppet,12.181069958847738,46.21399176954733,5.3086419753086425,45.1440329218107,4.691358024691358,23.456790123456788
354,Banette,,Ghost,,455,64,115,65,83,63,65,3,Banette,41.275720164609055,83.82716049382715,41.64609053497942,65.67901234567901,40.24691358024691,46.46090534979424
355,Duskull,,Ghost,,295,20,40,90,30,90,25,3,Duskull,0.6172839506172839,8.518518518518519,72.46913580246913,5.637860082304527,75.7201646090535,4.691358024691358
356,Dusclops,,Ghost,,455,40,70,130,60,130,25,3,Dusclops,8.271604938271606,40.45267489711934,95.34979423868313,40.781893004115226,96.99588477366255,4.691358024691358
357,Tropius,,Grass,Flying,460,99,68,83,72,87,51,3,Tropius,86.13168724279835,37.77777777777778,65.30864197530865,56.17283950617284,72.71604938271605,32.22222222222222
358,Chimecho,,Psychic,,455,75,50,80,95,90,65,3,Chimecho,61.72839506172839,17.11934156378601,62.34567901234568,75.18518518518519,75.7201646090535,46.46090534979424
359,Absol,,Dark,,465,65,130,60,75,60,75,3,Absol,44.074074074074076,92.46913580246914,34.23868312757202,58.477366255144034,36.21399176954733,57.983539094650205
360,Wynaut,,Psychic,,260,95,23,48,23,48,23,3,Wynaut,84.03292181069959,1.4814814814814816,18.14814814814815,1.728395061728395,18.641975308641975,3.909465020576132
361,Snorunt,,Ice,,300,50,50,50,50,50,50,3,Snorunt,21.193415637860085,17.11934156378601,21.604938271604937,27.037037037037038,22.098765432098766,29.46502057613169
362,Glalie,,Ice,,480,80,80,80,80,80,80,3,Glalie,69.58847736625515,51.81069958847737,62.34567901234568,62.59259259259259,63.74485596707819,62.63374485596708
363,Spheal,,Ice,Water,290,70,40,50,55,50,25,3,Spheal,52.63374485596708,8.518518518518519,21.604938271604937,33.62139917695473,22.098765432098766,4.691358024691358
364,Sealeo,,Ice,Water,410,90,60,70,75,70,45,3,Sealeo,79.46502057613168,27.818930041152264,49.135802469135804,58.477366255144034,50.37037037037037,23.456790123456788
365,Walrein,,Ice,Water,530,110,80,90,95,90,65,3,Walrein,94.2798353909465,51.81069958847737,72.46913580246913,75.18518518518519,75.7201646090535,46.46090534979424
366,Clamperl,,Water,,345,35,64,85,74,55,32,3,Clamperl,3.7448559670781894,31.646090534979425,67.53086419753086,57.03703703703704,29.46502057613169,10.699588477366255
367,Huntail,,Water,,485,55,104,105,94,75,52,3,Huntail,27.901234567901234,76.79012345679013,85.18518518518519,73.37448559670781,57.160493827160494,32.63374485596708
368,Gorebyss,,Water,,485,55,84,105,114,75,52,3,Gorebyss,27.901234567901234,55.84362139917695,85.18518518518519,87.28395061728395,57.160493827160494,32.63374485596708
369,Relicanth,,Water,Rock,485,100,90,130,45,65,55,3,Relicanth,88.35390946502058,62.92181069958848,95.34979423868313,21.358024691358025,43.58024691358025,34.52674897119341
370,Luvdisc,,Water,,330,43,30,55,40,65,97,3,Luvdisc,11.68724279835391,3.909465020576132,27.942386831275723,14.897119341563785,43.58024691358025,80.16460905349794
371,Bagon,,Dragon,,300,45,75,60,40,30,50,3,Bagon,14.5679012345679,46.21399176954733,34.23868312757202,14.897119341563785,3.168724279835391,29.46502057613169
372,Shelgon,,Dragon,,420,65,95,100,60,50,50,3,Shelgon,44.074074074074076,67.73662551440329,81.6872427983539,40.781893004115226,22.098765432098766,29.46502057613169
373,Salamence,,Dragon,Flying,600,95,135,80,110,80,100,3,Salamence,84.03292181069959,94.65020576131687,62.34567901234568,85.63786008230453,63.74485596707819,83.25102880658436
374,Beldum,,Steel,Psychic,300,40,55,80,35,60,30,3,Beldum,8.271604938271606,22.633744855967077,62.34567901234568,9.588477366255145,36.21399176954733,8.148148148148149
375,Metang,,Steel,Psychic,420,60,75,100,55,80,50,3,Metang,35.7201646090535,46.21399176954733,81.6872427983539,33.62139917695473,63.74485596707819,29.46502057613169
376,Metagross,,Steel,Psychic,600,80,135,130,95,90,70,3,Metagross,69.58847736625515,94.65020576131687,95.34979423868313,75.18518518518519,75.7201646090535,52.59259259259259
377,Regirock,,Rock,,580,80,100,200,50,100,50,3,Regirock,69.58847736625515,73.08641975308642,99.54732510288066,27.037037037037038,84.93827160493828,29.46502057613169
378,Regice,,Ice,,580,80,50,100,100,200,50,3,Regice,69.58847736625515,17.11934156378601,81.6872427983539,79.7119341563786,99.83539094650206,29.46502057613169
379,Registeel,,Steel,,580,80,75,150,75,150,50,3,Registeel,69.58847736625515,46.21399176954733,98.27160493827161,58.477366255144034,99.09465020576131,29.46502057613169
380,Latias,,Dragon,Psychic,600,80,80,90,110,130,110,3,Latias,69.58847736625515,51.81069958847737,72.46913580246913,85.63786008230453,96.99588477366255,90.41152263374485
381,Latios,,Dragon,Psychic,600,80,90,80,130,110,110,3,Latios,69.58847736625515,62.92181069958848,62.34567901234568,93.7037037037037,91.23456790123457,90.41152263374485
382,Kyogre,,Water,,670,100,100,90,150,140,90,3,Kyogre,88.35390946502058,73.08641975308642,72.46913580246913,97.90123456790123,98.559670781893,72.79835390946502
383,Groudon,,Ground,,670,100,150,140,100,90,90,3,Groudon,88.35390946502058,97.61316872427983,97.20164609053498,79.7119341563786,75.7201646090535,72.79835390946502
384,Rayquaza,,Dragon,Flying,680,105,150,90,150,90,95,3,Rayquaza,91.72839506172839,97.61316872427983,72.46913580246913,97.90123456790123,75.7201646090535,78.06584362139918
385,Jirachi,,Steel,Psychic,600,100,100,100,100,100,100,3,Jirachi,88.35390946502058,73.08641975308642,81.6872427983539,79.7119341563786,84.93827160493828,83.25102880658436
386,Deoxys,Normal Forme,Psychic,,600,50,150,50,150,50,150,3,Deoxys (Normal Forme),21.193415637860085,97.61316872427983,21.604938271604937,97.90123456790123,22.098765432098766,99.42386831275721
386,Deoxys,Attack Forme,Psychic,,600,50,180,20,180,20,150,3,Deoxys (Attack Forme),21.193415637860085,99.67078189300412,0.9053497942386831,99.83539094650206,0.3292181069958848,99.42386831275721
386,Deoxys,Defense Forme,Psychic,,600,50,70,160,70,160,90,3,Deoxys (Defense Forme),21.193415637860085,40.45267489711934,98.80658436213992,53.78600823045267,99.7119341563786,72.79835390946502
386,Deoxys,Speed Forme,Psychic,,600,50,95,90,95,90,180,3,Deoxys (Speed Forme),21.193415637860085,67.73662551440329,72.46913580246913,75.18518518518519,75.7201646090535,99.91769547325103
387,Turtwig,,Grass,,318,55,68,64,45,55,31,4,Turtwig,27.901234567901234,37.77777777777778,39.053497942386834,21.358024691358025,29.46502057613169,10.329218106995883
388,Grotle,,Grass,,405,75,89,85,55,65,36,4,Grotle,61.72839506172839,61.02880658436214,67.53086419753086,33.62139917695473,43.58024691358025,14.814814814814813
389,Torterra,,Grass,Ground,525,95,109,105,75,85,56,4,Torterra,84.03292181069959,79.79423868312757,85.18518518518519,58.477366255144034,70.12345679012346,36.2962962962963
390,Chimchar,,Fire,,309,44,58,44,58,44,61,4,Chimchar,12.181069958847738,25.349794238683128,13.127572016460906,36.91358024691358,13.580246913580247,43.12757201646091
391,Monferno,,Fire,Fighting,405,64,78,52,78,52,81,4,Monferno,41.275720164609055,49.17695473251029,24.979423868312757,60.16460905349794,25.720164609053498,64.52674897119341
392,Infernape,,Fire,Fighting,534,76,104,71,104,71,108,4,Infernape,64.5679012345679,76.79012345679013,52.674897119341566,81.81069958847736,53.62139917695473,88.60082304526749
393,Piplup,,Water,,314,53,51,53,61,56,40,4,Piplup,25.267489711934154,19.1358024691358,25.514403292181072,43.95061728395061,32.38683127572016,17.736625514403293
394,Prinplup,,Water,,405,64,66,68,81,76,50,4,Prinplup,41.275720164609055,36.95473251028807,45.34979423868313,64.8971193415638,59.794238683127574,29.46502057613169
395,Empoleon,,Water,Steel,530,84,86,88,111,101,60,4,Empoleon,73.53909465020575,60.32921810699589,69.79423868312757,86.62551440329219,86.8724279835391,40.45267489711934
396,Starly,,Normal,Flying,245,40,55,30,30,30,60,4,Starly,8.271604938271606,22.633744855967077,2.5925925925925926,5.637860082304527,3.168724279835391,40.45267489711934
397,Staravia,,Normal,Flying,340,55,75,50,40,40,80,4,Staravia,27.901234567901234,46.21399176954733,21.604938271604937,14.897119341563785,10.246913580246913,62.63374485596708
398,Staraptor,,Normal,Flying,485,85,120,70,50,60,100,4,Staraptor,74.81481481481481,87.07818930041152,49.135802469135804,27.037037037037038,36.21399176954733,83.25102880658436
399,Bidoof,,Normal,,250,59,45,40,35,40,31,4,Bidoof,31.728395061728392,12.098765432098766,9.588477366255145,9.588477366255145,10.246913580246913,10.329218106995883
400,Bibarel,,Normal,Water,410,79,85,60,55,60,71,4,Bibarel,66.5843621399177,58.14814814814815,34.23868312757202,33.62139917695473,36.21399176954733,55.06172839506173
401,Kricketot,,Bug,,194,37,25,41,25,41,25,4,Kricketot,4.732510288065844,1.934156378600823,11.975308641975309,2.5925925925925926,12.592592592592592,4.691358024691358
402,Kricketune,,Bug,,384,77,85,51,55,51,65,4,Kricketune,64.97942386831276,58.14814814814815,24.526748971193417,33.62139917695473,25.185185185185183,46.46090534979424
403,Shinx,,Electric,,263,45,65,34,40,34,45,4,Shinx,14.5679012345679,34.32098765432099,3.868312757201646,14.897119341563785,4.77366255144033,23.456790123456788
404,Luxio,,Electric,,363,60,85,49,60,49,60,4,Luxio,35.7201646090535,58.14814814814815,18.765432098765434,40.781893004115226,19.17695473251029,40.45267489711934
405,Luxray,,Electric,,523,80,120,79,95,79,70,4,Luxray,69.58847736625515,87.07818930041152,59.50617283950618,75.18518518518519,60.49382716049383,52.59259259259259
406,Budew,,Grass,Poison,280,40,30,35,50,70,55,4,Budew,8.271604938271606,3.909465020576132,5.3086419753086425,27.037037037037038,50.37037037037037,34.52674897119341
407,Roserade,,Grass,Poison,515,60,70,65,125,105,90,4,Roserade,35.7201646090535,40.45267489711934,41.64609053497942,91.52263374485597,88.18930041152264,72.79835390946502
408,Cranidos,,Rock,,350,67,125,40,30,30,58,4,Cranidos,47.160493827160494,90.16460905349794,9.588477366255145,5.637860082304527,3.168724279835391,37.28395061728395
409,Rampardos,,Rock,,495,97,165,60,65,50,58,4,Rampardos,85.67901234567901,99.1358024691358,34.23868312757202,48.18930041152264,22.098765432098766,37.28395061728395
410,Shieldon,,Rock,Steel,350,30,42,118,42,88,30,4,Shieldon,2.05761316872428,10.205761316872428,91.23456790123457,18.106995884773664,72.96296296296296,8.148148148148149
411,Bastiodon,,Rock,Steel,495,60,52,168,47,138,30,4,Bastiodon,35.7201646090535,19.54732510288066,99.01234567901234,23.786008230452673,98.35390946502058,8.148148148148149
412,Burmy,Plant Cloak,Bug,,224,40,29,45,29,45,36,4,Burmy (Plant Cloak),8.271604938271606,2.633744855967078,15.34979423868313,3.662551440329218,15.843621399176955,14.814814814814813
412,Burmy,Sandy Cloak,Bug,,224,40,29,45,29,45,36,4,Burmy (Sandy Cloak),8.271604938271606,2.633744855967078,15.34979423868313,3.662551440329218,15.843621399176955,14.814814814814813
412,Burmy,Trash Cloak,Bug,,224,40,29,45,29,45,36,4,Burmy (Trash Cloak),8.271604938271606,2.633744855967078,15.34979423868313,3.662551440329218,15.843621399176955,14.814814814814813
413,Wormadam,Plant Cloak,Bug,Grass,424,60,59,85,79,105,36,4,Wormadam (Plant Cloak),35.7201646090535,25.679012345679013,67.53086419753086,60.45267489711934,88.18930041152264,14.814814814814813
413,Wormadam,Sandy Cloak,Bug,Ground,424,60,79,105,59,85,36,4,Wormadam (Sandy Cloak),35.7201646090535,49.50617283950617,85.18518518518519,37.61316872427983,70.12345679012346,14.814814814814813
413,Wormadam,Trash Cloak,Bug,Steel,424,60,69,95,69,95,36,4,Wormadam (Trash Cloak),35.7201646090535,38.23045267489712,77.11934156378601,51.64609053497943,80.20576131687243,14.814814814814813
414,Mothim,,Bug,Flying,424,70,94,50,94,50,66,4,Mothim,52.63374485596708,65.88477366255144,21.604938271604937,73.37448559670781,22.098765432098766,48.93004115226338
415,Combee,,Bug,Flying,244,30,30,42,30,42,70,4,Combee,2.05761316872428,3.909465020576132,12.304526748971194,5.637860082304527,13.004115226337449,52.59259259259259
416,Vespiquen,,Bug,Flying,474,70,80,102,80,102,40,4,Vespiquen,52.63374485596708,51.81069958847737,84.11522633744856,62.59259259259259,87.07818930041152,17.736625514403293
417,Pachirisu,,Electric,,405,60,45,70,45,90,95,4,Pachirisu,35.7201646090535,12.098765432098766,49.135802469135804,21.358024691358025,75.7201646090535,78.06584362139918
418,Buizel,,Water,,330,55,65,35,60,30,85,4,Buizel,27.901234567901234,34.32098765432099,5.3086419753086425,40.781893004115226,3.168724279835391,67.9835390946502
419,Floatzel,,Water,,495,85,105,55,85,50,115,4,Floatzel,74.81481481481481,77.9835390946502,27.942386831275723,67.61316872427983,22.098765432098766,92.96296296296296
420,Cherubi,,Grass,,275,45,35,45,62,53,35,4,Cherubi,14.5679012345679,5.967078189300412,15.34979423868313,44.52674897119341,26.213991769547324,13.004115226337449
421,Cherrim,,Grass,,450,70,60,70,87,78,85,4,Cherrim,52.63374485596708,27.818930041152264,49.135802469135804,69.62962962962963,60.20576131687243,67.9835390946502
422,Shellos,,Water,,325,76,48,48,57,62,34,4,Shellos,64.5679012345679,14.5679012345679,18.14814814814815,36.37860082304527,39.58847736625514,11.440329218106996
423,Gastrodon,,Water,Ground,475,111,83,68,92,82,39,4,Gastrodon,94.93827160493828,55.349794238683124,45.34979423868313,73.04526748971193,67.53086419753086,15.88477366255144
424,Ambipom,,Normal,,482,75,100,66,60,66,115,4,Ambipom,61.72839506172839,73.08641975308642,44.2798353909465,40.781893004115226,46.33744855967078,92.96296296296296
425,Drifloon,,Ghost,Flying,348,90,50,34,60,44,70,4,Drifloon,79.46502057613168,17.11934156378601,3.868312757201646,40.781893004115226,13.580246913580247,52.59259259259259
426,Drifblim,,Ghost,Flying,498,150,80,44,90,54,80,4,Drifblim,98.68312757201646,51.81069958847737,13.127572016460906,71.19341563786008,26.666666666666668,62.63374485596708
427,Buneary,,Normal,,350,55,66,44,44,56,85,4,Buneary,27.901234567901234,36.95473251028807,13.127572016460906,18.88888888888889,32.38683127572016,67.9835390946502
428,Lopunny,,Normal,,480,65,76,84,54,96,105,4,Lopunny,44.074074074074076,48.43621399176955,65.7201646090535,31.069958847736622,82.22222222222221,87.07818930041152
429,Mismagius,,Ghost,,495,60,60,60,105,105,105,4,Mismagius,35.7201646090535,27.818930041152264,34.23868312757202,82.88065843621399,88.18930041152264,87.07818930041152
430,Honchkrow,,Dark,Flying,505,100,125,52,105,52,71,4,Honchkrow,88.35390946502058,90.16460905349794,24.979423868312757,82.88065843621399,25.720164609053498,55.06172839506173
431,Glameow,,Normal,,310,49,55,42,42,37,85,4,Glameow,17.77777777777778,22.633744855967077,12.304526748971194,18.106995884773664,7.530864197530865,67.9835390946502
432,Purugly,,Normal,,452,71,82,64,64,59,112,4,Purugly,56.54320987654321,54.773662551440324,39.053497942386834,45.51440329218107,33.45679012345679,92.05761316872429
433,Chingling,,Psychic,,285,45,30,50,65,50,45,4,Chingling,14.5679012345679,3.909465020576132,21.604938271604937,48.18930041152264,22.098765432098766,23.456790123456788
434,Stunky,,Poison,Dark,329,63,63,47,41,41,74,4,Stunky,40.864197530864196,30.987654320987655,17.530864197530864,17.94238683127572,12.592592592592592,56.50205761316872
435,Skuntank,,Poison,Dark,479,103,93,67,71,61,84,4,Skuntank,90.74074074074075,65.7201646090535,44.8559670781893,55.884773662551446,39.1358024691358,65.92592592592592
436,Bronzor,,Steel,Psychic,300,57,24,86,24,86,23,4,Bronzor,30.329218106995885,1.5637860082304527,69.30041152263374,1.8518518518518516,72.22222222222221,3.909465020576132
437,Bronzong,,Steel,Psychic,500,67,89,116,79,116,33,4,Bronzong,47.160493827160494,61.02880658436214,91.11111111111111,60.45267489711934,93.90946502057614,11.11111111111111
438,Bonsly,,Rock,,290,50,80,95,10,45,10,4,Bonsly,21.193415637860085,51.81069958847737,77.11934156378601,0.205761316872428,15.843621399176955,0.49382716049382713
439,Mime Jr.,,Psychic,Fairy,310,20,25,45,70,90,60,4,Mime Jr.,0.6172839506172839,1.934156378600823,15.34979423868313,53.78600823045267,75.7201646090535,40.45267489711934
440,Happiny,,Normal,,220,100,5,5,15,65,30,4,Happiny,88.35390946502058,0.12345679012345678,0.12345679012345678,0.5761316872427984,43.58024691358025,8.148148148148149
441,Chatot,,Normal,Flying,411,76,65,45,92,42,91,4,Chatot,64.5679012345679,34.32098765432099,15.34979423868313,73.04526748971193,13.004115226337449,74.93827160493827
442,Spiritomb,,Ghost,Dark,485,50,92,108,92,108,35,4,Spiritomb,21.193415637860085,65.22633744855966,86.79012345679013,73.04526748971193,90.0,13.004115226337449
443,Gible,,Dragon,Ground,300,58,70,45,40,45,42,4,Gible,30.987654320987655,40.45267489711934,15.34979423868313,14.897119341563785,15.843621399176955,20.08230452674897
444,Gabite,,Dragon,Ground,410,68,90,65,50,55,82,4,Gabite,48.10699588477366,62.92181069958848,41.64609053497942,27.037037037037038,29.46502057613169,65.02057613168725
445,Garchomp,,Dragon,Ground,600,108,130,95,80,85,102,4,Garchomp,93.16872427983539,92.46913580246914,77.11934156378601,62.59259259259259,70.12345679012346,85.76131687242798
446,Munchlax,,Normal,,390,135,85,40,40,85,5,4,Munchlax,97.98353909465021,58.14814814814815,9.588477366255145,14.897119341563785,70.12345679012346,0.1646090534979424
447,Riolu,,Fighting,,285,40,70,40,35,40,60,4,Riolu,8.271604938271606,40.45267489711934,9.588477366255145,9.588477366255145,10.246913580246913,40.45267489711934
448,Lucario,,Fighting,Steel,525,70,110,70,115,70,90,4,Lucario,52.63374485596708,80.94650205761317,49.135802469135804,87.86008230452676,50.37037037037037,72.79835390946502
449,Hippopotas,,Ground,,330,68,72,78,38,42,32,4,Hippopotas,48.10699588477366,43.00411522633745,58.93004115226338,11.728395061728394,13.004115226337449,10.699588477366255
450,Hippowdon,,Ground,,525,108,112,118,68,72,47,4,Hippowdon,93.16872427983539,82.26337448559671,91.23456790123457,51.31687242798354,54.074074074074076,25.925925925925924
451,Skorupi,,Poison,Bug,330,40,50,90,30,55,65,4,Skorupi,8.271604938271606,17.11934156378601,72.46913580246913,5.637860082304527,29.46502057613169,46.46090534979424
452,Drapion,,Poison,Dark,500,70,90,110,60,75,95,4,Drapion,52.63374485596708,62.92181069958848,87.94238683127573,40.781893004115226,57.160493827160494,78.06584362139918
453,Croagunk,,Poison,Fighting,300,48,61,40,61,40,50,4,Croagunk,17.366255144032923,30.0,9.588477366255145,43.95061728395061,10.246913580246913,29.46502057613169
454,Toxicroak,,Poison,Fighting,490,83,106,65,86,65,85,4,Toxicroak,73.25102880658436,79.09465020576133,41.64609053497942,69.34156378600824,43.58024691358025,67.9835390946502
455,Carnivine,,Grass,,454,74,100,72,90,72,46,4,Carnivine,58.724279835390945,73.08641975308642,53.20987654320988,71.19341563786008,54.074074074074076,25.555555555555554
456,Finneon,,Water,,330,49,49,56,49,61,66,4,Finneon,17.77777777777778,15.06172839506173,29.876543209876544,24.320987654320987,39.1358024691358,48.93004115226338
457,Lumineon,,Water,,460,69,69,76,69,86,91,4,Lumineon,48.888888888888886,38.23045267489712,57.73662551440329,51.64609053497943,72.22222222222221,74.93827160493827
458,Mantyke,,Water,Flying,345,45,20,50,60,120,50,4,Mantyke,14.5679012345679,0.9465020576131686,21.604938271604937,40.781893004115226,94.8559670781893,29.46502057613169
459,Snover,,Grass,Ice,334,60,62,50,62,60,40,4,Snover,35.7201646090535,30.41152263374486,21.604938271604937,44.52674897119341,36.21399176954733,17.736625514403293
460,Abomasnow,,Grass,Ice,494,90,92,75,92,85,60,4,Abomasnow,79.46502057613168,65.22633744855966,55.80246913580247,73.04526748971193,70.12345679012346,40.45267489711934
461,Weavile,,Dark,Ice,510,70,120,65,45,85,125,4,Weavile,52.63374485596708,87.07818930041152,41.64609053497942,21.358024691358025,70.12345679012346,96.04938271604938
462,Magnezone,,Electric,Steel,535,70,70,115,130,90,60,4,Magnezone,52.63374485596708,40.45267489711934,90.08230452674897,93.7037037037037,75.7201646090535,40.45267489711934
463,Lickilicky,,Normal,,515,110,85,95,80,95,50,4,Lickilicky,94.2798353909465,58.14814814814815,77.11934156378601,62.59259259259259,80.20576131687243,29.46502057613169
